Ortholog Group	Gene Name	Organism Name	Ortholog Gene Name	Ortholog Organism Name	Relationship
447_948_5916	Migut.09G006800	Mguttatus_var_IM62_v4.1	AT3G48420	Athaliana_Araport11	one-to-one
447_948_7912	Migut.09G006900	Mguttatus_var_IM62_v4.1	AT1G24480	Athaliana_Araport11	many-to-one
447_948_2906	Migut.09G007000	Mguttatus_var_IM62_v4.1	AT5G63200	Athaliana_Araport11	one-to-one
447_948_998	Migut.09G007100	Mguttatus_var_IM62_v4.1	AT5G63190	Athaliana_Araport11	many-to-one
447_948_3313	Migut.09G007200	Mguttatus_var_IM62_v4.1	AT4G24790	Athaliana_Araport11	one-to-one
447_948_12101	Migut.09G007400	Mguttatus_var_IM62_v4.1	AT1G67390	Athaliana_Araport11	many-to-many
447_948_12101	Migut.09G007400	Mguttatus_var_IM62_v4.1	AT1G78470	Athaliana_Araport11	many-to-many
447_948_12101	Migut.09G007400	Mguttatus_var_IM62_v4.1	AT3G60790	Athaliana_Araport11	many-to-many
447_948_12101	Migut.09G007400	Mguttatus_var_IM62_v4.1	AT1G80960	Athaliana_Araport11	many-to-many
447_948_552	Migut.09G007500	Mguttatus_var_IM62_v4.1	AT4G13780	Athaliana_Araport11	one-to-one
447_948_6511	Migut.09G007700	Mguttatus_var_IM62_v4.1	AT3G48360	Athaliana_Araport11	many-to-many
447_948_6511	Migut.09G007700	Mguttatus_var_IM62_v4.1	AT5G63160	Athaliana_Araport11	many-to-many
447_948_4545	Migut.09G008200	Mguttatus_var_IM62_v4.1	AT5G50260	Athaliana_Araport11	many-to-one
447_948_8552	Migut.09G008400	Mguttatus_var_IM62_v4.1	AT3G53020	Athaliana_Araport11	many-to-many
447_948_8552	Migut.09G008400	Mguttatus_var_IM62_v4.1	AT2G36620	Athaliana_Araport11	many-to-many
447_948_7228	Migut.09G008500	Mguttatus_var_IM62_v4.1	AT3G46530	Athaliana_Araport11	many-to-many
447_948_7228	Migut.09G008500	Mguttatus_var_IM62_v4.1	AT3G46710	Athaliana_Araport11	many-to-many
447_948_7228	Migut.09G008500	Mguttatus_var_IM62_v4.1	AT3G46730	Athaliana_Araport11	many-to-many
447_948_4710	Migut.09G009800	Mguttatus_var_IM62_v4.1	AT2G31880	Athaliana_Araport11	many-to-one
447_948_7164	Migut.09G009900	Mguttatus_var_IM62_v4.1	AT3G48330	Athaliana_Araport11	many-to-one
447_948_4896	Migut.09G011200	Mguttatus_var_IM62_v4.1	AT5G48220	Athaliana_Araport11	one-to-one
447_948_6275	Migut.09G011500	Mguttatus_var_IM62_v4.1	AT3G26200	Athaliana_Araport11	many-to-many
447_948_6275	Migut.09G011500	Mguttatus_var_IM62_v4.1	AT3G26280	Athaliana_Araport11	many-to-many
447_948_6275	Migut.09G011500	Mguttatus_var_IM62_v4.1	AT3G44250	Athaliana_Araport11	many-to-many
447_948_6275	Migut.09G011500	Mguttatus_var_IM62_v4.1	AT3G53300	Athaliana_Araport11	many-to-many
447_948_6275	Migut.09G011500	Mguttatus_var_IM62_v4.1	AT3G26220	Athaliana_Araport11	many-to-many
447_948_6275	Migut.09G011500	Mguttatus_var_IM62_v4.1	AT3G53280	Athaliana_Araport11	many-to-many
447_948_6275	Migut.09G011500	Mguttatus_var_IM62_v4.1	AT3G26210	Athaliana_Araport11	many-to-many
447_948_6275	Migut.09G011500	Mguttatus_var_IM62_v4.1	AT3G26270	Athaliana_Araport11	many-to-many
447_948_6275	Migut.09G011500	Mguttatus_var_IM62_v4.1	AT3G26170	Athaliana_Araport11	many-to-many
447_948_6275	Migut.09G011500	Mguttatus_var_IM62_v4.1	AT3G26830	Athaliana_Araport11	many-to-many
447_948_6275	Migut.09G011500	Mguttatus_var_IM62_v4.1	AT3G26150	Athaliana_Araport11	many-to-many
447_948_6275	Migut.09G011500	Mguttatus_var_IM62_v4.1	AT1G13090	Athaliana_Araport11	many-to-many
447_948_6275	Migut.09G011500	Mguttatus_var_IM62_v4.1	AT1G13080	Athaliana_Araport11	many-to-many
447_948_6275	Migut.09G011500	Mguttatus_var_IM62_v4.1	AT1G13100	Athaliana_Araport11	many-to-many
447_948_6275	Migut.09G011500	Mguttatus_var_IM62_v4.1	AT3G26230	Athaliana_Araport11	many-to-many
447_948_6275	Migut.09G011500	Mguttatus_var_IM62_v4.1	AT1G13110	Athaliana_Araport11	many-to-many
447_948_6275	Migut.09G011500	Mguttatus_var_IM62_v4.1	AT5G35715	Athaliana_Araport11	many-to-many
447_948_6275	Migut.09G011500	Mguttatus_var_IM62_v4.1	AT3G26180	Athaliana_Araport11	many-to-many
447_948_6275	Migut.09G011500	Mguttatus_var_IM62_v4.1	AT3G26190	Athaliana_Araport11	many-to-many
447_948_6275	Migut.09G011500	Mguttatus_var_IM62_v4.1	AT3G26160	Athaliana_Araport11	many-to-many
447_948_6275	Migut.09G011600	Mguttatus_var_IM62_v4.1	AT3G26200	Athaliana_Araport11	many-to-many
447_948_6275	Migut.09G011600	Mguttatus_var_IM62_v4.1	AT3G26280	Athaliana_Araport11	many-to-many
447_948_6275	Migut.09G011600	Mguttatus_var_IM62_v4.1	AT3G44250	Athaliana_Araport11	many-to-many
447_948_6275	Migut.09G011600	Mguttatus_var_IM62_v4.1	AT3G53300	Athaliana_Araport11	many-to-many
447_948_6275	Migut.09G011600	Mguttatus_var_IM62_v4.1	AT3G26220	Athaliana_Araport11	many-to-many
447_948_6275	Migut.09G011600	Mguttatus_var_IM62_v4.1	AT3G53280	Athaliana_Araport11	many-to-many
447_948_6275	Migut.09G011600	Mguttatus_var_IM62_v4.1	AT3G26210	Athaliana_Araport11	many-to-many
447_948_6275	Migut.09G011600	Mguttatus_var_IM62_v4.1	AT3G26270	Athaliana_Araport11	many-to-many
447_948_6275	Migut.09G011600	Mguttatus_var_IM62_v4.1	AT3G26170	Athaliana_Araport11	many-to-many
447_948_6275	Migut.09G011600	Mguttatus_var_IM62_v4.1	AT3G26830	Athaliana_Araport11	many-to-many
447_948_6275	Migut.09G011600	Mguttatus_var_IM62_v4.1	AT3G26150	Athaliana_Araport11	many-to-many
447_948_6275	Migut.09G011600	Mguttatus_var_IM62_v4.1	AT1G13090	Athaliana_Araport11	many-to-many
447_948_6275	Migut.09G011600	Mguttatus_var_IM62_v4.1	AT1G13080	Athaliana_Araport11	many-to-many
447_948_6275	Migut.09G011600	Mguttatus_var_IM62_v4.1	AT1G13100	Athaliana_Araport11	many-to-many
447_948_6275	Migut.09G011600	Mguttatus_var_IM62_v4.1	AT3G26230	Athaliana_Araport11	many-to-many
447_948_6275	Migut.09G011600	Mguttatus_var_IM62_v4.1	AT1G13110	Athaliana_Araport11	many-to-many
447_948_6275	Migut.09G011600	Mguttatus_var_IM62_v4.1	AT5G35715	Athaliana_Araport11	many-to-many
447_948_6275	Migut.09G011600	Mguttatus_var_IM62_v4.1	AT3G26180	Athaliana_Araport11	many-to-many
447_948_6275	Migut.09G011600	Mguttatus_var_IM62_v4.1	AT3G26190	Athaliana_Araport11	many-to-many
447_948_6275	Migut.09G011600	Mguttatus_var_IM62_v4.1	AT3G26160	Athaliana_Araport11	many-to-many
447_948_6969	Migut.09G011700	Mguttatus_var_IM62_v4.1	AT4G24750	Athaliana_Araport11	one-to-one
447_948_5277	Migut.09G012100	Mguttatus_var_IM62_v4.1	AT4G13310	Athaliana_Araport11	many-to-many
447_948_5277	Migut.09G012100	Mguttatus_var_IM62_v4.1	AT2G30750	Athaliana_Araport11	many-to-many
447_948_5277	Migut.09G012100	Mguttatus_var_IM62_v4.1	AT3G48270	Athaliana_Araport11	many-to-many
447_948_5277	Migut.09G012100	Mguttatus_var_IM62_v4.1	AT3G48280	Athaliana_Araport11	many-to-many
447_948_5277	Migut.09G012100	Mguttatus_var_IM62_v4.1	AT3G48290	Athaliana_Araport11	many-to-many
447_948_5277	Migut.09G012100	Mguttatus_var_IM62_v4.1	AT5G42590	Athaliana_Araport11	many-to-many
447_948_5277	Migut.09G012100	Mguttatus_var_IM62_v4.1	AT3G48310	Athaliana_Araport11	many-to-many
447_948_5277	Migut.09G012100	Mguttatus_var_IM62_v4.1	AT3G48320	Athaliana_Araport11	many-to-many
447_948_5277	Migut.09G012100	Mguttatus_var_IM62_v4.1	AT4G13290	Athaliana_Araport11	many-to-many
447_948_5277	Migut.09G012100	Mguttatus_var_IM62_v4.1	AT5G24960	Athaliana_Araport11	many-to-many
447_948_5277	Migut.09G012100	Mguttatus_var_IM62_v4.1	AT2G30770	Athaliana_Araport11	many-to-many
447_948_5277	Migut.09G012100	Mguttatus_var_IM62_v4.1	AT5G24950	Athaliana_Araport11	many-to-many
447_948_5277	Migut.09G012100	Mguttatus_var_IM62_v4.1	AT3G48300	Athaliana_Araport11	many-to-many
447_948_5277	Migut.09G012200	Mguttatus_var_IM62_v4.1	AT4G13310	Athaliana_Araport11	many-to-many
447_948_5277	Migut.09G012200	Mguttatus_var_IM62_v4.1	AT2G30750	Athaliana_Araport11	many-to-many
447_948_5277	Migut.09G012200	Mguttatus_var_IM62_v4.1	AT3G48270	Athaliana_Araport11	many-to-many
447_948_5277	Migut.09G012200	Mguttatus_var_IM62_v4.1	AT3G48280	Athaliana_Araport11	many-to-many
447_948_5277	Migut.09G012200	Mguttatus_var_IM62_v4.1	AT3G48290	Athaliana_Araport11	many-to-many
447_948_5277	Migut.09G012200	Mguttatus_var_IM62_v4.1	AT5G42590	Athaliana_Araport11	many-to-many
447_948_5277	Migut.09G012200	Mguttatus_var_IM62_v4.1	AT3G48310	Athaliana_Araport11	many-to-many
447_948_5277	Migut.09G012200	Mguttatus_var_IM62_v4.1	AT3G48320	Athaliana_Araport11	many-to-many
447_948_5277	Migut.09G012200	Mguttatus_var_IM62_v4.1	AT4G13290	Athaliana_Araport11	many-to-many
447_948_5277	Migut.09G012200	Mguttatus_var_IM62_v4.1	AT5G24960	Athaliana_Araport11	many-to-many
447_948_5277	Migut.09G012200	Mguttatus_var_IM62_v4.1	AT2G30770	Athaliana_Araport11	many-to-many
447_948_5277	Migut.09G012200	Mguttatus_var_IM62_v4.1	AT5G24950	Athaliana_Araport11	many-to-many
447_948_5277	Migut.09G012200	Mguttatus_var_IM62_v4.1	AT3G48300	Athaliana_Araport11	many-to-many
447_948_5277	Migut.09G012400	Mguttatus_var_IM62_v4.1	AT4G13310	Athaliana_Araport11	many-to-many
447_948_5277	Migut.09G012400	Mguttatus_var_IM62_v4.1	AT2G30750	Athaliana_Araport11	many-to-many
447_948_5277	Migut.09G012400	Mguttatus_var_IM62_v4.1	AT3G48270	Athaliana_Araport11	many-to-many
447_948_5277	Migut.09G012400	Mguttatus_var_IM62_v4.1	AT3G48280	Athaliana_Araport11	many-to-many
447_948_5277	Migut.09G012400	Mguttatus_var_IM62_v4.1	AT3G48290	Athaliana_Araport11	many-to-many
447_948_5277	Migut.09G012400	Mguttatus_var_IM62_v4.1	AT5G42590	Athaliana_Araport11	many-to-many
447_948_5277	Migut.09G012400	Mguttatus_var_IM62_v4.1	AT3G48310	Athaliana_Araport11	many-to-many
447_948_5277	Migut.09G012400	Mguttatus_var_IM62_v4.1	AT3G48320	Athaliana_Araport11	many-to-many
447_948_5277	Migut.09G012400	Mguttatus_var_IM62_v4.1	AT4G13290	Athaliana_Araport11	many-to-many
447_948_5277	Migut.09G012400	Mguttatus_var_IM62_v4.1	AT5G24960	Athaliana_Araport11	many-to-many
447_948_5277	Migut.09G012400	Mguttatus_var_IM62_v4.1	AT2G30770	Athaliana_Araport11	many-to-many
447_948_5277	Migut.09G012400	Mguttatus_var_IM62_v4.1	AT5G24950	Athaliana_Araport11	many-to-many
447_948_5277	Migut.09G012400	Mguttatus_var_IM62_v4.1	AT3G48300	Athaliana_Araport11	many-to-many
447_948_5277	Migut.09G012500	Mguttatus_var_IM62_v4.1	AT4G13310	Athaliana_Araport11	many-to-many
447_948_5277	Migut.09G012500	Mguttatus_var_IM62_v4.1	AT2G30750	Athaliana_Araport11	many-to-many
447_948_5277	Migut.09G012500	Mguttatus_var_IM62_v4.1	AT3G48270	Athaliana_Araport11	many-to-many
447_948_5277	Migut.09G012500	Mguttatus_var_IM62_v4.1	AT3G48280	Athaliana_Araport11	many-to-many
447_948_5277	Migut.09G012500	Mguttatus_var_IM62_v4.1	AT3G48290	Athaliana_Araport11	many-to-many
447_948_5277	Migut.09G012500	Mguttatus_var_IM62_v4.1	AT5G42590	Athaliana_Araport11	many-to-many
447_948_5277	Migut.09G012500	Mguttatus_var_IM62_v4.1	AT3G48310	Athaliana_Araport11	many-to-many
447_948_5277	Migut.09G012500	Mguttatus_var_IM62_v4.1	AT3G48320	Athaliana_Araport11	many-to-many
447_948_5277	Migut.09G012500	Mguttatus_var_IM62_v4.1	AT4G13290	Athaliana_Araport11	many-to-many
447_948_5277	Migut.09G012500	Mguttatus_var_IM62_v4.1	AT5G24960	Athaliana_Araport11	many-to-many
447_948_5277	Migut.09G012500	Mguttatus_var_IM62_v4.1	AT2G30770	Athaliana_Araport11	many-to-many
447_948_5277	Migut.09G012500	Mguttatus_var_IM62_v4.1	AT5G24950	Athaliana_Araport11	many-to-many
447_948_5277	Migut.09G012500	Mguttatus_var_IM62_v4.1	AT3G48300	Athaliana_Araport11	many-to-many
447_948_5277	Migut.09G012600	Mguttatus_var_IM62_v4.1	AT4G13310	Athaliana_Araport11	many-to-many
447_948_5277	Migut.09G012600	Mguttatus_var_IM62_v4.1	AT2G30750	Athaliana_Araport11	many-to-many
447_948_5277	Migut.09G012600	Mguttatus_var_IM62_v4.1	AT3G48270	Athaliana_Araport11	many-to-many
447_948_5277	Migut.09G012600	Mguttatus_var_IM62_v4.1	AT3G48280	Athaliana_Araport11	many-to-many
447_948_5277	Migut.09G012600	Mguttatus_var_IM62_v4.1	AT3G48290	Athaliana_Araport11	many-to-many
447_948_5277	Migut.09G012600	Mguttatus_var_IM62_v4.1	AT5G42590	Athaliana_Araport11	many-to-many
447_948_5277	Migut.09G012600	Mguttatus_var_IM62_v4.1	AT3G48310	Athaliana_Araport11	many-to-many
447_948_5277	Migut.09G012600	Mguttatus_var_IM62_v4.1	AT3G48320	Athaliana_Araport11	many-to-many
447_948_5277	Migut.09G012600	Mguttatus_var_IM62_v4.1	AT4G13290	Athaliana_Araport11	many-to-many
447_948_5277	Migut.09G012600	Mguttatus_var_IM62_v4.1	AT5G24960	Athaliana_Araport11	many-to-many
447_948_5277	Migut.09G012600	Mguttatus_var_IM62_v4.1	AT2G30770	Athaliana_Araport11	many-to-many
447_948_5277	Migut.09G012600	Mguttatus_var_IM62_v4.1	AT5G24950	Athaliana_Araport11	many-to-many
447_948_5277	Migut.09G012600	Mguttatus_var_IM62_v4.1	AT3G48300	Athaliana_Araport11	many-to-many
447_948_5277	Migut.09G012700	Mguttatus_var_IM62_v4.1	AT4G13310	Athaliana_Araport11	many-to-many
447_948_5277	Migut.09G012700	Mguttatus_var_IM62_v4.1	AT2G30750	Athaliana_Araport11	many-to-many
447_948_5277	Migut.09G012700	Mguttatus_var_IM62_v4.1	AT3G48270	Athaliana_Araport11	many-to-many
447_948_5277	Migut.09G012700	Mguttatus_var_IM62_v4.1	AT3G48280	Athaliana_Araport11	many-to-many
447_948_5277	Migut.09G012700	Mguttatus_var_IM62_v4.1	AT3G48290	Athaliana_Araport11	many-to-many
447_948_5277	Migut.09G012700	Mguttatus_var_IM62_v4.1	AT5G42590	Athaliana_Araport11	many-to-many
447_948_5277	Migut.09G012700	Mguttatus_var_IM62_v4.1	AT3G48310	Athaliana_Araport11	many-to-many
447_948_5277	Migut.09G012700	Mguttatus_var_IM62_v4.1	AT3G48320	Athaliana_Araport11	many-to-many
447_948_5277	Migut.09G012700	Mguttatus_var_IM62_v4.1	AT4G13290	Athaliana_Araport11	many-to-many
447_948_5277	Migut.09G012700	Mguttatus_var_IM62_v4.1	AT5G24960	Athaliana_Araport11	many-to-many
447_948_5277	Migut.09G012700	Mguttatus_var_IM62_v4.1	AT2G30770	Athaliana_Araport11	many-to-many
447_948_5277	Migut.09G012700	Mguttatus_var_IM62_v4.1	AT5G24950	Athaliana_Araport11	many-to-many
447_948_5277	Migut.09G012700	Mguttatus_var_IM62_v4.1	AT3G48300	Athaliana_Araport11	many-to-many
447_948_1552	Migut.09G012900	Mguttatus_var_IM62_v4.1	AT5G50210	Athaliana_Araport11	one-to-one
447_948_5798	Migut.09G013000	Mguttatus_var_IM62_v4.1	AT4G24730	Athaliana_Araport11	many-to-one
447_948_9820	Migut.09G013100	Mguttatus_var_IM62_v4.1	AT5G50200	Athaliana_Araport11	many-to-many
447_948_9820	Migut.09G013100	Mguttatus_var_IM62_v4.1	AT4G24715	Athaliana_Araport11	many-to-many
447_948_9820	Migut.09G013200	Mguttatus_var_IM62_v4.1	AT5G50200	Athaliana_Araport11	many-to-many
447_948_9820	Migut.09G013200	Mguttatus_var_IM62_v4.1	AT4G24715	Athaliana_Araport11	many-to-many
447_948_9820	Migut.09G013300	Mguttatus_var_IM62_v4.1	AT5G50200	Athaliana_Araport11	many-to-many
447_948_9820	Migut.09G013300	Mguttatus_var_IM62_v4.1	AT4G24715	Athaliana_Araport11	many-to-many
447_948_9628	Migut.09G013600	Mguttatus_var_IM62_v4.1	AT4G11630	Athaliana_Araport11	one-to-many
447_948_9628	Migut.09G013600	Mguttatus_var_IM62_v4.1	AT5G11750	Athaliana_Araport11	one-to-many
447_948_9628	Migut.09G013600	Mguttatus_var_IM62_v4.1	AT1G24240	Athaliana_Araport11	one-to-many
447_948_3928	Migut.09G013700	Mguttatus_var_IM62_v4.1	AT3G48260	Athaliana_Araport11	many-to-one
447_948_2369	Migut.09G013800	Mguttatus_var_IM62_v4.1	AT4G20360	Athaliana_Araport11	many-to-one
447_948_6179	Migut.09G014000	Mguttatus_var_IM62_v4.1	AT3G48250	Athaliana_Araport11	one-to-one
447_948_3502	Migut.09G014100	Mguttatus_var_IM62_v4.1	AT4G24710	Athaliana_Araport11	one-to-one
447_948_11832	Migut.09G014200	Mguttatus_var_IM62_v4.1	AT4G24700	Athaliana_Araport11	one-to-one
447_948_12010	Migut.09G014500	Mguttatus_var_IM62_v4.1	AT5G50175	Athaliana_Araport11	many-to-one
447_948_9488	Migut.09G014600	Mguttatus_var_IM62_v4.1	AT3G11330	Athaliana_Araport11	one-to-many
447_948_9488	Migut.09G014600	Mguttatus_var_IM62_v4.1	AT5G05850	Athaliana_Araport11	one-to-many
447_948_891	Migut.09G014700	Mguttatus_var_IM62_v4.1	AT5G50170	Athaliana_Araport11	one-to-one
447_948_11621	Migut.09G014800	Mguttatus_var_IM62_v4.1	AT5G63135	Athaliana_Araport11	one-to-one
447_948_2256	Migut.09G015000	Mguttatus_var_IM62_v4.1	AT1G15530	Athaliana_Araport11	one-to-one
447_948_3460	Migut.09G015100	Mguttatus_var_IM62_v4.1	AT5G50160	Athaliana_Araport11	one-to-one
447_948_2545	Migut.09G015300	Mguttatus_var_IM62_v4.1	AT5G63120	Athaliana_Araport11	one-to-one
447_948_9158	Migut.09G015400	Mguttatus_var_IM62_v4.1	AT1G70600	Athaliana_Araport11	many-to-many
447_948_9158	Migut.09G015400	Mguttatus_var_IM62_v4.1	AT1G23290	Athaliana_Araport11	many-to-many
447_948_506	Migut.09G015500	Mguttatus_var_IM62_v4.1	AT2G42490	Athaliana_Araport11	one-to-one
447_948_78	Migut.09G015600	Mguttatus_var_IM62_v4.1	AT4G00450	Athaliana_Araport11	many-to-one
447_948_7303	Migut.09G015900	Mguttatus_var_IM62_v4.1	AT5G63100	Athaliana_Araport11	one-to-one
447_948_10501	Migut.09G016000	Mguttatus_var_IM62_v4.1	AT1G29060	Athaliana_Araport11	many-to-many
447_948_10501	Migut.09G016000	Mguttatus_var_IM62_v4.1	AT4G14600	Athaliana_Araport11	many-to-many
447_948_4892	Migut.09G016100	Mguttatus_var_IM62_v4.1	AT1G64310	Athaliana_Araport11	one-to-one
447_948_5350	Migut.09G016400	Mguttatus_var_IM62_v4.1	AT4G24670	Athaliana_Araport11	many-to-one
447_948_8316	Migut.09G016500	Mguttatus_var_IM62_v4.1	AT4G34140	Athaliana_Araport11	one-to-one
447_948_6985	Migut.09G016600	Mguttatus_var_IM62_v4.1	AT3G54170	Athaliana_Araport11	many-to-one
447_948_6054	Migut.09G016700	Mguttatus_var_IM62_v4.1	AT5G50130	Athaliana_Araport11	one-to-one
447_948_9529	Migut.09G016800	Mguttatus_var_IM62_v4.1	AT3G48210	Athaliana_Araport11	one-to-one
447_948_4319	Migut.09G016900	Mguttatus_var_IM62_v4.1	AT5G63080	Athaliana_Araport11	one-to-one
447_948_3400	Migut.09G017000	Mguttatus_var_IM62_v4.1	AT5G50150	Athaliana_Araport11	one-to-one
447_948_4339	Migut.09G017100	Mguttatus_var_IM62_v4.1	AT2G04850	Athaliana_Araport11	one-to-one
447_948_7729	Migut.09G017300	Mguttatus_var_IM62_v4.1	AT5G63060	Athaliana_Araport11	many-to-one
447_948_8543	Migut.09G017600	Mguttatus_var_IM62_v4.1	AT1G32470	Athaliana_Araport11	one-to-many
447_948_8543	Migut.09G017600	Mguttatus_var_IM62_v4.1	AT2G35370	Athaliana_Araport11	one-to-many
447_948_8253	Migut.09G017700	Mguttatus_var_IM62_v4.1	AT5G63050	Athaliana_Araport11	many-to-one
447_948_8146	Migut.09G017800	Mguttatus_var_IM62_v4.1	AT5G63040	Athaliana_Araport11	many-to-one
447_948_273	Migut.09G018000	Mguttatus_var_IM62_v4.1	AT1G12470	Athaliana_Araport11	one-to-one
447_948_758	Migut.09G018200	Mguttatus_var_IM62_v4.1	AT3G48200	Athaliana_Araport11	one-to-one
447_948_10740	Migut.09G018300	Mguttatus_var_IM62_v4.1	AT5G63030	Athaliana_Araport11	one-to-one
447_948_4636	Migut.09G018500	Mguttatus_var_IM62_v4.1	AT5G17990	Athaliana_Araport11	one-to-one
447_948_8436	Migut.09G018600	Mguttatus_var_IM62_v4.1	AT5G63000	Athaliana_Araport11	one-to-one
447_948_12234	Migut.09G020200	Mguttatus_var_IM62_v4.1	AT4G29290	Athaliana_Araport11	many-to-many
447_948_12234	Migut.09G020200	Mguttatus_var_IM62_v4.1	AT4G09153	Athaliana_Araport11	many-to-many
447_948_12234	Migut.09G020200	Mguttatus_var_IM62_v4.1	AT4G29300	Athaliana_Araport11	many-to-many
447_948_12234	Migut.09G020200	Mguttatus_var_IM62_v4.1	AT4G29305	Athaliana_Araport11	many-to-many
447_948_12234	Migut.09G020200	Mguttatus_var_IM62_v4.1	AT4G29273	Athaliana_Araport11	many-to-many
447_948_12234	Migut.09G020200	Mguttatus_var_IM62_v4.1	AT4G29283	Athaliana_Araport11	many-to-many
447_948_12234	Migut.09G020200	Mguttatus_var_IM62_v4.1	AT2G22121	Athaliana_Araport11	many-to-many
447_948_12234	Migut.09G020200	Mguttatus_var_IM62_v4.1	AT4G29280	Athaliana_Araport11	many-to-many
447_948_2972	Migut.09G020300	Mguttatus_var_IM62_v4.1	AT3G48195	Athaliana_Araport11	one-to-one
447_948_6488	Migut.09G020400	Mguttatus_var_IM62_v4.1	AT5G62960	Athaliana_Araport11	one-to-one
447_948_4862	Migut.09G020700	Mguttatus_var_IM62_v4.1	AT5G33320	Athaliana_Araport11	many-to-one
447_948_10088	Migut.09G020800	Mguttatus_var_IM62_v4.1	AT5G58850	Athaliana_Araport11	many-to-many
447_948_10088	Migut.09G020800	Mguttatus_var_IM62_v4.1	AT5G11050	Athaliana_Araport11	many-to-many
447_948_7357	Migut.09G020900	Mguttatus_var_IM62_v4.1	AT5G62930	Athaliana_Araport11	one-to-one
447_948_9288	Migut.09G021200	Mguttatus_var_IM62_v4.1	AT4G22220	Athaliana_Araport11	many-to-one
447_948_6787	Migut.09G021300	Mguttatus_var_IM62_v4.1	AT1G07160	Athaliana_Araport11	many-to-many
447_948_6787	Migut.09G021300	Mguttatus_var_IM62_v4.1	AT2G30020	Athaliana_Araport11	many-to-many
447_948_339	Migut.09G021400	Mguttatus_var_IM62_v4.1	AT4G32180	Athaliana_Araport11	one-to-one
447_948_10887	Migut.09G021500	Mguttatus_var_IM62_v4.1	AT3G48187	Athaliana_Araport11	one-to-one
447_948_10613	Migut.09G021600	Mguttatus_var_IM62_v4.1	AT5G62940	Athaliana_Araport11	one-to-one
447_948_4588	Migut.09G021700	Mguttatus_var_IM62_v4.1	AT1G19370	Athaliana_Araport11	one-to-many
447_948_4588	Migut.09G021700	Mguttatus_var_IM62_v4.1	AT1G75140	Athaliana_Araport11	one-to-many
447_948_568	Migut.09G021800	Mguttatus_var_IM62_v4.1	AT3G19740	Athaliana_Araport11	one-to-many
447_948_568	Migut.09G021800	Mguttatus_var_IM62_v4.1	AT1G50140	Athaliana_Araport11	one-to-many
447_948_19	Migut.09G022000	Mguttatus_var_IM62_v4.1	AT3G48190	Athaliana_Araport11	one-to-one
447_948_10155	Migut.09G022100	Mguttatus_var_IM62_v4.1	AT1G05970	Athaliana_Araport11	one-to-one
447_948_2050	Migut.09G022200	Mguttatus_var_IM62_v4.1	AT5G40440	Athaliana_Araport11	one-to-one
447_948_11292	Migut.09G022300	Mguttatus_var_IM62_v4.1	AT5G62770	Athaliana_Araport11	many-to-one
447_948_2252	Migut.09G022400	Mguttatus_var_IM62_v4.1	AT5G62790	Athaliana_Araport11	many-to-one
447_948_2252	Migut.09G022500	Mguttatus_var_IM62_v4.1	AT5G62790	Athaliana_Araport11	many-to-one
447_948_5932	Migut.09G022600	Mguttatus_var_IM62_v4.1	AT5G62810	Athaliana_Araport11	one-to-one
447_948_7274	Migut.09G022700	Mguttatus_var_IM62_v4.1	AT4G32175	Athaliana_Araport11	one-to-many
447_948_7274	Migut.09G022700	Mguttatus_var_IM62_v4.1	AT2G25355	Athaliana_Araport11	one-to-many
447_948_5449	Migut.09G022900	Mguttatus_var_IM62_v4.1	AT4G23660	Athaliana_Araport11	one-to-one
447_948_9535	Migut.09G023000	Mguttatus_var_IM62_v4.1	AT2G36330	Athaliana_Araport11	many-to-one
447_948_3641	Migut.09G023100	Mguttatus_var_IM62_v4.1	AT1G27510	Athaliana_Araport11	one-to-one
447_948_4345	Migut.09G023200	Mguttatus_var_IM62_v4.1	AT3G47990	Athaliana_Araport11	many-to-one
447_948_6665	Migut.09G023300	Mguttatus_var_IM62_v4.1	AT5G62840	Athaliana_Araport11	one-to-one
447_948_3520	Migut.09G023500	Mguttatus_var_IM62_v4.1	AT5G50000	Athaliana_Araport11	many-to-one
447_948_8040	Migut.09G023600	Mguttatus_var_IM62_v4.1	AT5G62850	Athaliana_Araport11	one-to-one
447_948_1573	Migut.09G024100	Mguttatus_var_IM62_v4.1	AT3G48000	Athaliana_Araport11	one-to-one
447_948_846	Migut.09G024400	Mguttatus_var_IM62_v4.1	AT3G48050	Athaliana_Araport11	many-to-many
447_948_846	Migut.09G024400	Mguttatus_var_IM62_v4.1	AT3G48060	Athaliana_Araport11	many-to-many
447_948_1859	Migut.09G024500	Mguttatus_var_IM62_v4.1	AT5G40200	Athaliana_Araport11	many-to-one
447_948_571	Migut.09G024700	Mguttatus_var_IM62_v4.1	AT4G11130	Athaliana_Araport11	one-to-one
447_948_10592	Migut.09G024900	Mguttatus_var_IM62_v4.1	AT1G24450	Athaliana_Araport11	one-to-one
447_948_1307	Migut.09G025200	Mguttatus_var_IM62_v4.1	AT5G62890	Athaliana_Araport11	many-to-one
447_948_6280	Migut.09G025300	Mguttatus_var_IM62_v4.1	AT5G48840	Athaliana_Araport11	many-to-one
447_948_6517	Migut.09G025900	Mguttatus_var_IM62_v4.1	AT5G62570	Athaliana_Araport11	many-to-one
447_948_1493	Migut.09G026200	Mguttatus_var_IM62_v4.1	AT1G27520	Athaliana_Araport11	one-to-one
